Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162082,100,,Aggregated,67.600000,0.000000,12,15,18,21,45,90,270,330,620,1100,1100,5974,2,12,27.583027569449886,1.819099998101592,1100.1061999995727,10584.998660863743
1784162083,100,,Aggregated,68.400000,0.000000,12,15,18,21,45,89,270,330,580,1100,1100,6043,2,12,27.56024626838917,1.819099998101592,1100.1061999995727,10603.66721826907
1784162084,100,,Aggregated,68.200000,0.000000,12,15,18,21,44,88,270,330,580,1100,1100,6105,2,12,27.395085454522764,1.819099998101592,1100.1061999995727,10598.81506961507
1784162085,100,,Aggregated,68.300000,0.000000,12,15,18,20,44,86,270,330,580,1100,1100,6172,2,12,27.30861263769253,1.819099998101592,1100.1061999995727,10595.887880751783
1784162086,100,,Aggregated,67.400000,0.000000,12,15,18,20,44,86,270,330,580,1100,1100,6233,2,12,27.227635536646066,1.819099998101592,1100.1061999995727,10584.01267447457
1784162087,100,,Aggregated,67.200000,0.000000,12,15,18,20,44,86,270,330,580,1100,1100,6296,2,12,27.19954996821369,1.819099998101592,1100.1061999995727,10587.966804320204
1784162088,100,,Aggregated,66.500000,0.000000,12,15,18,20,43,84,270,330,580,1100,1100,6365,2,12,27.088157203421947,1.819099998101592,1100.1061999995727,10580.237391987432
1784162089,100,,Aggregated,66.000000,0.000000,12,15,18,20,43,84,270,330,580,1100,1100,6440,2,12,26.989655760829105,1.819099998101592,1100.1061999995727,10579.772360248448
1784162090,100,,Aggregated,65.900000,0.000000,12,15,18,20,43,83,270,330,580,1100,1100,6501,2,12,26.902043101030706,1.819099998101592,1100.1061999995727,10557.220427626518
1784162091,100,,Aggregated,65.100000,0.000000,12,15,18,20,43,83,270,330,580,1100,1100,6562,2,12,26.850454160300593,1.819099998101592,1100.1061999995727,10568.042365132582
1784162092,100,,Aggregated,66.300000,0.000000,12,15,18,20,42,82,270,330,580,1100,1100,6635,2,12,26.747163496589565,1.819099998101592,1100.1061999995727,10565.45139412208
1784162093,100,,Aggregated,66.500000,0.000000,12,15,18,20,42,82,270,330,580,1100,1100,6698,2,12,26.777144237049857,1.819099998101592,1100.1061999995727,10588.009256494475
1784162094,100,,Aggregated,65.300000,0.000000,12,15,18,20,42,81,270,330,580,1100,1100,6769,2,12,26.67710394442469,1.819099998101592,1100.1061999995727,10583.567587531394
