Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162435,25,,Aggregated,15.100000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1579,0,150,229.489637175555,1.4576000103261322,9010.057899984531,9814.423685877138
1784162436,25,,Aggregated,14.600000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1595,0,150,228.75224658319812,1.4576000103261322,9010.057899984531,9804.881504702194
1784162437,25,,Aggregated,14.700000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1608,0,150,228.0929962066354,1.4576000103261322,9010.057899984531,9803.981343283582
1784162438,25,,Aggregated,15.100000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1624,0,150,227.4785368228254,1.4576000103261322,9010.057899984531,9823.427339901478
1784162439,25,,Aggregated,15.400000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1640,0,150,226.5016451830977,1.4576000103261322,9010.057899984531,9794.8
1784162440,25,,Aggregated,15.200000,0.000000,150,150,150,150,160,460,2200,2700,8100,9000,9000,1650,0,150,226.13650709104894,1.4576000103261322,9010.057899984531,9783.381818181819
1784162441,25,,Aggregated,14.400000,0.000000,150,150,150,150,160,460,750,2700,8100,9000,9000,1669,0,150,225.3880652487713,1.4576000103261322,9010.057899984531,9794.020970641102
1784162442,25,,Aggregated,14.900000,0.000000,150,150,150,150,160,460,750,2700,8100,9000,9000,1683,0,150,224.46329334536134,1.4576000103261322,9010.057899984531,9787.496137849079
1784162443,25,,Aggregated,14.200000,0.000000,150,150,150,150,160,460,750,2700,8100,9000,9000,1695,0,150,224.10082324500027,1.4576000103261322,9010.057899984531,9783.024188790561
1784162444,25,,Aggregated,14.700000,0.000000,150,150,150,150,160,460,700,2700,8100,9000,9000,1710,0,150,223.50458731013282,1.4576000103261322,9010.057899984531,9771.332748538012
1784162446,25,,Aggregated,14.800000,0.000000,150,150,150,150,160,460,750,2700,8100,9000,9000,1725,0,150,227.740846145122,1.4576000103261322,9010.057899984531,9788.537971014493
1784162447,25,,Aggregated,14.500000,0.000000,150,150,150,150,160,460,750,2700,8100,9000,9000,1738,0,150,227.03134441907747,1.4576000103261322,9010.057899984531,9796.639240506329
1784162448,25,,Aggregated,14.500000,0.000000,150,150,150,150,160,460,700,2700,8100,9000,9000,1753,0,150,226.44186982334404,1.4576000103261322,9010.057899984531,9802.18197375927
1784162449,25,,Aggregated,14.500000,0.000000,150,150,150,150,160,460,700,2700,8100,9000,9000,1768,0,150,225.49830723995524,1.4576000103261322,9010.057899984531,9790.043552036199
1784162450,25,,Aggregated,14.200000,0.000000,150,150,150,150,160,460,700,2700,8100,9000,9000,1782,0,150,224.8743716050999,1.4576000103261322,9010.057899984531,9792.902918069585
1784162451,25,,Aggregated,14.200000,0.000000,150,150,150,150,160,460,700,2700,8100,9000,9000,1797,0,150,224.29781174194883,1.4576000103261322,9010.057899984531,9798.370061213132
1784162452,25,,Aggregated,14.000000,0.000000,150,150,150,150,160,460,610,2700,8100,9000,9000,1812,0,150,223.48013085005206,1.4576000103261322,9010.057899984531,9795.485099337748
